index,id,text,hashtags,created_at,geo,like_count,quote_count,reply_count,retweet_count
466,1343680871321096193,@CMHACalgary Drive into the new year spreading joy by turning your vehicle into a donation for CMHA Calgary https://t.co/WrG4855zh1 #Donations #HelpACharity https://t.co/FYjP22fVYD,,2020-12-28T22:10:58.000Z,,0,0,0,1
467,1343673532362838016,"COVID restrictions have led to a frustrating start to the season, we are looking forward to getting back on the ice in 2021 &amp; are happy that their donation will ensure that ALL kids in Calgary get to participate in and see all the benefits of team sport through @KidSportCalgary",,2020-12-28T21:41:49.000Z,,4,0,1,1
468,1343669945410809856,@SCARS_Alberta Drive into the new year spreading joy by turning your vehicle into a donation for SCARS Alberta https://t.co/daC1qgVUXg #Donations #HelpACharity https://t.co/GL2nco7ABo,,2020-12-28T21:27:33.000Z,,0,0,0,0
469,1343666855802589184,@fedyyc Drive into the new year spreading joy by turning your vehicle into a donation for the Federation of Calgary Communities https://t.co/hqZeLufh8b #Donations #HelpACharity https://t.co/d9zZcllUtc,,2020-12-28T21:15:17.000Z,,0,0,0,0
470,1343665969151893505,@CPAlberta Drive into the new year spreading joy by turning your vehicle into a donation for Cerebral Palsy Alberta https://t.co/anThlZa2VV #Donations #HelpACharity https://t.co/kQPvJrD768,,2020-12-28T21:11:45.000Z,,0,0,0,2
471,1343665968665382912,"Don't give your money to any politician or political party your money. That goes for the UCP as well. They are the politicians who have locked down the economy &amp; businesses yet haven't missed a single paycheque.

DO NOT DONATE A SINGLE PENNY TO ANY POLITICAL PARTY

#ABPOLI #YYCCC https://t.co/bwMbHSJgPC",,2020-12-28T21:11:45.000Z,,25,1,2,4
472,1343665560295362561,@LibraryFdnYYC Drive into the new year spreading joy by turning your vehicle into a donation for the Calgary Library Foundation https://t.co/wvC3aB0t4y #Donations #HelpACharity https://t.co/tpUr9ICv3N,,2020-12-28T21:10:08.000Z,,0,0,0,0
473,1343665119616663552,@CalgaryHumane Drive into the new year spreading joy by turning your vehicle into a donation for the Calgary Humane Society https://t.co/bALuIfOwjR #Donations #HelpACharity https://t.co/fhcBVKNlWV,,2020-12-28T21:08:23.000Z,,1,0,0,0
474,1343664890771226625,#JasonKenneyTaughtMe that donating to the @AlbertaNDP makes him sad because then @DShepYEG and @shoffmanAB and @JanisIrwin and @RachelNotley can ask him tough questions.  Comment here when you make a donation and I will match while I have donation room.  #ableg #abdocs4patients,,2020-12-28T21:07:28.000Z,,370,8,35,60
475,1343664729898643456,@ARFAlberta Drive into the new year spreading joy by turning your vehicle into a donation for Animal Rescue Foundation Alberta https://t.co/U9oKX41fYT #Donations #HelpACharity https://t.co/wnHDRA2EAa,,2020-12-28T21:06:50.000Z,,0,0,0,0
476,1343663931546509312,@albertacancer Drive into the new year spreading joy by turning your vehicle into a donation for Alberta Cancer Foundation https://t.co/nkfFwrbJV9 #Donations #HelpACharity https://t.co/bMFDJU6TfV,,2020-12-28T21:03:40.000Z,,1,0,0,1
477,1343662054394142720,"Unlike the United Conservative Party, we didn’t take a federal bailout with public money to keep ourselves up and running.

We want Albertans to WANT to donate to us. If that includes you, you can contribute whatever you’re able right here — https://t.co/jE72Sa8iOs #ableg",,2020-12-28T20:56:12.000Z,,196,5,19,43
478,1343652958765019139,"At the end of a difficult year, you can make a life changing difference for hungry families in Calgary. #YYC #GivingHopeToday

There is still time to help by donating online: https://t.co/vaLT9kbRIa https://t.co/9yYCiTZTaQ",,2020-12-28T20:20:03.000Z,,0,0,0,0
479,1343638094285684736,"@Prem_S @CMOH_Alberta Kenney acts weaker and weaker by the day.
Makes me believe that the #ucp Exexutive is even weaker too.
Schweitzer flooding my inbox begging for money - telling me that my donation will reduce my taxes....
No thanks.",,2020-12-28T19:20:59.000Z,,0,0,0,0
480,1343633680552497152,"I bet many of you got new phones and tablets for Christmas. Here's where you can donate the ones you no longer need:

Drive to keep seniors connected sends phones and tablets across the province https://t.co/G2X0fQWZhR #Alberta #kindness #giving",,2020-12-28T19:03:27.000Z,,0,0,0,0
481,1343632815854764032,"Only 3 days left to donate and have your donation matched up to 50%! 

Please help keep kids playing sports. 
#ParksMatter #UnitedbyCommunity #Flames #Donate #Support

https://t.co/pSmCX9SBPM",,2020-12-28T19:00:01.000Z,,0,0,0,0
482,1343631478983290882,"The food bank donation box at the supermarket was overloaded today, which is great.
But I find that generosity a stark contrast with Albertans who refused to pay a few extra cents for a carbon tax that employed thousands of our fellow Albertans.
#AbLeg #abpoli",,2020-12-28T18:54:42.000Z,,9,0,0,0
483,1343623315395543040,"Pack groceries in your own bag in-store and 5¢ goes to our Community Donation Program—new recipient is the local chapter of Bear Clan Patrol, a grassroots, Indigenous-led community watch group that provides support to those in need in Calgary’s inner-city. https://t.co/tUgBZNeyGE",,2020-12-28T18:22:16.000Z,,2,0,0,1
484,1343621543641849857,"Hard to list all the reasons why we need to fire the UCP in 2023 in a tweet. 

So instead, here’s a link to donate to help make sure it happens. Donate before the 31st and get a tax receipt.

Every dollar and every seat matters. 
#ableg #FiretheUCP 
https://t.co/pcm5qUlDJ3",,2020-12-28T18:15:13.000Z,,35,0,0,14
485,1343602937193500673,"As the end of the year approaches, this is the perfect time to donate and get a tax credit for the 2020 tax season! Donate before December 31, 2020 to qualify and help keep kids safe from crime and victimisation. Donate today at: https://t.co/HnPmeRVj3C https://t.co/6ixqohH8dI",,2020-12-28T17:01:17.000Z,,3,0,0,2
486,1343584317956452354,"@BearleyKim @LukaszukAB @Alberta_UCP The UCP also wants a minimum of like $50 for a small personal donation. Everytime I see an email where they ask me for money, I donate to the NDP",,2020-12-28T15:47:18.000Z,,2,0,0,0
487,1343572417453707264,"Make your donation to Immigrant Services Calgary before December 31 and receive a tax receipt for the year 2020. Your gift will help youth like Arijit.  
https://t.co/9Z2RRannHP",,2020-12-28T15:00:01.000Z,,3,0,1,1
488,1343571785657311232,@SassyABGirl1 @albertaNDP @JanisIrwin @jkenney I don't identify with any party and I live in Ontario but I am also going to send a donation to AB NDP because they are the only contender that can possibly kick out the corrupt tRump party of Alberta aka UCP.,,2020-12-28T14:57:30.000Z,,0,0,0,0
489,1343546082266116096,Calgary mothers encourage organ donation after kidney transplant saves life of young girl https://t.co/EGVqHBdIVN #organdonation,,2020-12-28T13:15:22.000Z,,0,0,0,0
490,1343503594495111168,"https://t.co/xR9rYIH1Ue
Anyone know how to donate to this?",,2020-12-28T10:26:32.000Z,,1,0,1,0
491,1343459104245760001,#JasonKenneyTaughtMe How important it is to donate to the Alberta NDP so they can somehow stop the rape and pillage kenney and his Ucp are doing to my home and province,,2020-12-28T07:29:45.000Z,,3,0,0,1
492,1343456624099246080,"Syrian Community in Calgary Blood Donation drive on Boxing day, for 6 times in 3 years.
@CanadasLifeline https://t.co/2oxwZgTuJj",,2020-12-28T07:19:54.000Z,,9,1,1,2
493,1343419303408726016,"I found this in my FB feed really annoying. Who can spot the error?

#betteroffwithrachell
#give2020theboot

Donate here and get the proper tax credit.

https://t.co/6Z5WkeB2Ln

#abpoli https://t.co/BRQxNwYFSU",,2020-12-28T04:51:36.000Z,,2,0,0,1
494,1343419289433300992,Calgary mothers encourage organ donation after kidney transplant saves life of young girl https://t.co/rMjTcwkuMm https://t.co/MFVsKUWsuA,,2020-12-28T04:51:32.000Z,,0,0,0,0
495,1343414811959455745,Calgary mothers encourage organ donation after kidney transplant saves life of young girl https://t.co/0YaBfIWC7I,,2020-12-28T04:33:45.000Z,,0,0,0,0
496,1343364068342706179,Calgary mothers encourage organ donation after kidney transplant saves life of young girl - Calgary | https://t.co/ZMsLye4NaK https://t.co/nd3PDbIQUw,,2020-12-28T01:12:07.000Z,,1,0,0,1
497,1343354129884692480,"@RachelNotley You’re absolutely ridiculous! Who in their right mind would donate to you to run again to sink Alberta and stab us in the back a second time? You’re just a glutton for punishment, aren’t you? #NeverAgain",,2020-12-28T00:32:37.000Z,,1,0,0,0
0,1343339646160351232,Calgary mothers encourage organ donation after kidney transplant saves life of young girl https://t.co/rHnzSaqjVs,,2020-12-27T23:35:04.000Z,,0,0,0,0
1,1343339603504279554,Calgary mothers encourage organ donation after kidney transplant saves life of young girl https://t.co/rwq1NrtB0c,,2020-12-27T23:34:54.000Z,,1,0,0,0
2,1343331844549271552,"“I signed my donors card in 1982. So this has always been something that’s very near and dear to my heart, and just because Johnny couldn’t live, doesn’t mean that other people wouldn’t benefit from his organs, she said. #LoganBouletEffect #GreenShirtDay  https://t.co/9PhSos5eeH",,2020-12-27T23:04:04.000Z,,37,0,2,5
3,1343329562764009472,"Help us build: https://t.co/daI4ZHOyPW 
Donate this week and receive up to 75% back in tax credits. (A $100 donation costs you $25).

#ableg #abpoli #abed #abhealth #abecon",,2020-12-27T22:55:00.000Z,,3,0,1,1
4,1343329217539264512,@LoisRobb1 @ABdoc4patients @ArleneDickinson @SAndersonshpk @Pixmaker53 @writerharrison @KerbyCentre @moirawyton @CalgaryFitz @PatBlackstaffe @paul_yyc @PaulCha94025901 @SDHamiltonVIC @burnaby1953 #Calgary #YYC #Alberta #Canada #Toronto #Ottawa #Help #Donate #AlbertaCares #Twitter,,2020-12-27T22:53:37.000Z,,4,0,0,2
5,1343326678697693184,Calgary mothers encourage organ donation after kidney transplant saves life of young girl https://t.co/1sTBY8ITr5 https://t.co/8BNi53NRCB,,2020-12-27T22:43:32.000Z,,0,0,0,0
6,1343324411294752768,@GlobalCalgary @CTVCalgary @CTV_CAMILLA @jimmydhughes @mackenziescott @CBCCalgary @CBCEyeopener @EveryAlbertan @BallerGearCA @kdlang @jannarden #Calgary #CalgaryCares #Canada #CanadaCares #Alberta #AlbertaCares #Donate #GoFundMe #RentHelp #FoodSecurity #FeedYYC #Caregivers #Hope,,2020-12-27T22:34:32.000Z,,3,0,0,2
7,1343324405988876288,"Families Seven &amp; Eight: Need help with paying this months rent or they will face #Eviction here in #Alberta. Combined their total #Rent #Owing amount is: $1865.00 

#RentSecurity #EvictionBan #AlbertaHelps #CalgaryHelps #Donate #PleaseHelp #Twitter #TwitterCanada #FoodSecurity",,2020-12-27T22:34:30.000Z,,2,0,1,1
8,1343303479494733824,@LukaszukAB @Alberta_UCP Thanks for the extra push to donate to the @albertaNDP !!!,,2020-12-27T21:11:21.000Z,,2,0,0,0
9,1343295383103971328,"I play for the Northern Alberta Xtreme and our program is raising money for the make a wish foundation. Our goal is to grant one full wish which is equivalent to $10,000. If you can not donate sharing this will also help! @NAXHockey 
https://t.co/rvCMoLKgmr via @DonorDrive",,2020-12-27T20:39:11.000Z,,18,0,0,9
10,1343292277192601601,Calgary mothers encourage organ donation after kidney transplant saves life of young girl – Calgary https://t.co/zmBQKr9mN1,,2020-12-27T20:26:50.000Z,,0,0,0,0
11,1343290488401637383,"“I can’t express how grateful I am. I tell her all the time:"" Calgary mothers encourage #organdonation after kidney transplant saves life of young girl. #yyc 
https://t.co/5sFgIKJvr2",,2020-12-27T20:19:44.000Z,,70,2,0,6
12,1343289813957427202,Calgary mothers encourage organ donation after kidney transplant saves life of young girl https://t.co/V9xZiZ0iIG https://t.co/05COIhuO32,,2020-12-27T20:17:03.000Z,,16,0,0,2
13,1343282498562785281,"For those able please consider contributing, these are times of remarkable adversity, so for those unable to donate money please consider giving your time, and for those with too much on their plate, consider liking and sharing. 

Together, let’s rebuild Alberta.

#ableg #abpoli https://t.co/JdePhtmZ0Z",,2020-12-27T19:47:59.000Z,{'place_id': '53504716d445dcad'},18,0,0,6
14,1343280645263380481,PDX Free Fridge Pantry and Library at NE 17th and Alberta. Donate or take what you need. #fox12oregon #pandemic #covid19 https://t.co/sBifkaON0I,,2020-12-27T19:40:37.000Z,,23,1,1,6
15,1343279230872813568,"Pitch in for the road ahead! 🧡
➡ Donate before December 31 and get up to 75% back with your last chance to beat UCP donors and get your 2020 tax credits.

#abndp #yyc #yeg #yql #ymm
https://t.co/fngDrMhknM",,2020-12-27T19:35:00.000Z,,13,0,0,5
16,1343267993124368384,I hand-embroider custom pet portraits and have managed to donate $2000 to local AB &amp; SK animal shelters and resc https://t.co/y0uREHOtBj #AB,,2020-12-27T18:50:20.000Z,,1,0,0,1
17,1343266504868036610,"#TeamOrange 🍊 out west in Alberta has been doing a phenomenal job in our #ColdDaysWarmHearts campaign providing meals to families in need, while also supporting small businesses within the community!
#Charity #FoodBank #WinterRelief #SmallChangeBigDifference #Community #GiveBack https://t.co/4bLsahMVRA",,2020-12-27T18:44:26.000Z,,1,0,1,0
18,1343265176334655489,@RagingLibNana I donate to Alberta NDP and Federal Liberals. It’s about leadership and policy to me not party. 👍,,2020-12-27T18:39:09.000Z,,12,0,0,0
19,1343253021891964933,"Help vulnerable Albertans on their journey to wellness. Make a donation this December and support harm reduction programs in Calagry and Southern Alberta. Make a difference today! 

Donate here: https://t.co/U1VmPfELRW",,2020-12-27T17:50:51.000Z,,3,0,0,0
20,1343252875032444929,"✅ Friends, we will get through these challenging times with the determination, resilience and grit Albertans are known for.
➡ Pitch in for the road ahead before December 31 and get up to 75% of your donation back through tax credits. 

#ableg #abpoli 
https://t.co/daI4ZHOyPW",,2020-12-27T17:50:16.000Z,,8,0,0,3
21,1343240708199567360,@RagingLibNana @Elorajade @albertaNDP @JanisIrwin @RachelNotley @UCPCaucus You can make donations to specific constituency associations. Just Google the constituency (Edmonton-Highlands Norwood or Edmonton-Strathcona) along with “Alberta NDP donate” &amp; it’ll pull up a link.,,2020-12-27T17:01:55.000Z,,3,0,0,0
22,1343236477963141121,Just 4 more days to give to Wellspring Calgary’s Light it Up Campaign and have your gift doubled! Donate by December 31 at https://t.co/9OE2TBkQ8O #lightitup #wellspringyyc #cancersupport https://t.co/jNxBXtKK4i,,2020-12-27T16:45:07.000Z,,1,0,0,0
23,1343222910106873856,"A picture is worth a thousand words....

#hope #healing #lightattheendofthetunnel #2021 #oppertunity #movingforward #lifegoeson #kindness #caring #love #peace @ Edmonton, Alberta https://t.co/cZSv91O4Ez",,2020-12-27T15:51:12.000Z,,0,0,0,0
24,1343221660107878400,@patriciaannmcd2 @kattoms1 @CailinasEirinn @JyotiGondek @Alberta_UCP Plus  I read that they will not have to disclose who the donors are until after the election is over.  Pretty sneaky change.  Let the con  supporters donate as much as they can to candidates that will  most likely help them.,,2020-12-27T15:46:14.000Z,,4,0,0,0
25,1343216826365267968,"@anniegirl1138 It’s on purpose, “Charity” can be very lucrative #ableg #yeg #yyc https://t.co/0mqT8HgM8o",,2020-12-27T15:27:01.000Z,,15,0,0,7
26,1343210367527378944,"Lenroy is spending the holidays at home in Oyen, AB—it’s the greatest gift imaginable for his parents, who are forever grateful to the amazing people who support the Alberta Children’s Hospital for keeping their family whole.  ❤️ https://t.co/pIYGQS5B2P https://t.co/wnyukct0lM",,2020-12-27T15:01:21.000Z,,4,0,0,1
27,1343199051425206277,"“Trudeau blames Alberta government for his lagging popularity,” Oct. 30, Western Standard.
2 Oct. 13:
“Trudeau blames cuts under Harper for Public Health Agency’s ills,” Globe and Mail.
“Trudeau blasts Tories, NDP for continued focus on WE Charity amid COVID-19 pandemic,” CP https://t.co/2BIPYnPGZR",,2020-12-27T14:16:23.000Z,,1,0,0,0
28,1343109063358312448,"@CailinasEirinn @JyotiGondek @Alberta_UCP Alberta’s Bill 29: Local Authorities Election Amendment Act, 2020

""...no cap on total donation limits, NDP MLA Joe Cici called this change “the Wild West, in terms of donations.”""

https://t.co/33WFhuWhYB",,2020-12-27T08:18:49.000Z,,6,1,0,5
29,1343106793069670400,"@JyotiGondek UCP is rigging the municipal elections because of donation rules changes.
It's over.
Municipalities will become @Alberta_UCP 
I'm moving to BC.
Enough already.",,2020-12-27T08:09:47.000Z,,64,1,8,14
30,1343058961256259584,"@handsomemike3 @jkenney @JustinTrudeau Yeah. For charity. We can bill it: ‘The Pugilist from Papineau’ vs ‘The Cosplay Cowboy Flunkie from Calgary (via Ontario)’. Are you ready to rrrrrrrumble, or what?!👍🏼😉",,2020-12-27T04:59:43.000Z,,5,0,1,1
31,1343031850776862720,"We must build an economy where everyone prospers, everyone does their fair share, everyone plays by the same rules… and NO ONE is left behind.

Donate this week and receive up to 75% back with Alberta's tax credit.
➡ https://t.co/daI4ZHwXYo

#ableg #abndp https://t.co/mq2qO7wMBv",,2020-12-27T03:12:00.000Z,,34,4,2,9
32,1343023546071568389,"The #UCP taking party money from Trudeau during a pandemic, in addition to continuing fundraising, means no donation from fiscal conservatives this year. Sorry @jkenney. 

#ableg #abpoli #wexit 

https://t.co/QQyu86Ogde",,2020-12-27T02:39:00.000Z,,0,0,0,0
33,1343010842632065024,Truly great things happen when communities work together. Thank you #Calgary! If you want to donate or support the cause please get in contact with us or donate online here: https://t.co/MUJgfVRRMk https://t.co/BZdfmI2hdh,,2020-12-27T01:48:31.000Z,,3,0,0,0
34,1343005463743520768,"Ahmadi Muslim Youth across Canada has organized number of blood donation clinics since the beginning of #pandemic with the next on Jan 1, 2021 organized by @AMYA_Calgary

Ahmadiyya Muslim Youth has always sought to be on the very front lines of serving humanity.

#WhatMuslimsDo https://t.co/Fl8XgcfDDI",,2020-12-27T01:27:09.000Z,,23,0,1,12
35,1343005172952301569,"@RachelNotley I'm so done with this fool and the rank and file that support him.

When an election is called, I'm all in. Donate, support, canvas, volunteer - to get my Alberta back on track.

Maybe - I will run.",,2020-12-27T01:25:59.000Z,,4,0,1,0
36,1342953427610046464,"Help build a better Alberta by making a year end donation today. You’ll receive a tax receipt &amp; with donations of $20+ we’ll send you a neat NDP pin!

https://t.co/N2bi79k2zx

#abpoli #ableg #betteroffwithrachel #2023 #pleasedonate https://t.co/gACdjMeOS9",,2020-12-26T22:00:22.000Z,,0,0,0,1
37,1342953427266121728,"Help build a better Alberta by making a year end donation today. You’ll receive a tax receipt &amp; with donations of $20+ we’ll send you a neat NDP pin!

https://t.co/aK39WwgTXw

#abpoli #ableg #betteroffwithrachel #2023 #pleasedonate https://t.co/sm9tnhCv1D",,2020-12-26T22:00:22.000Z,,0,0,0,0
38,1342926285065117696,@AryeIzzy Calgary will donate $100. Great cause.,,2020-12-26T20:12:31.000Z,,3,0,0,0
39,1342925417095770112,"CAWST in the news: '“We adapt promising models to every single location, and never go into a country with a cookie-cutter approach,” Curry says.' Thanks, @calgaryherald! https://t.co/6iVUtI7r29 @ShaunaCAWST #YYCNow #YYC #SDG6 #SafeWater",,2020-12-26T20:09:04.000Z,,2,0,0,2
40,1342925147645218816,"Help us build: https://t.co/daI4ZHOyPW 

Donate this week and receive up to 75% back in tax credits. (A $100 donation costs you $25)

#abndp #abelxn23 #alberta https://t.co/MQDhcvAbSB",,2020-12-26T20:08:00.000Z,,50,0,6,18
41,1342883243885015042,"We were honoured to donate 40 pizzas to the amazing people at the Ronald McDonald house in Calgary earlier this month! Supporting and giving back to the community is something we love to do, especially during the season of giving. https://t.co/3mSNTl0DK1",,2020-12-26T17:21:29.000Z,,4,0,0,0
42,1342882691281113088,"HEADing to 2022 - Help Cure All Diabetes 🇨🇦In 1921 Banting, Best, Collier and Macleod announced the discovery of insulin. Calling for 1 million people to donate $22 each for a known #Alberta research team to find a cure for diabetes. #stemcell #edmonton  https://t.co/toWD260kOb",,2020-12-26T17:19:17.000Z,,0,0,0,0
43,1342879385104224256,"✅ Friends, we will get through these challenging times with the determination, resilience and grit Albertans are known for.
➡ Pitch in for the road ahead before December 31 and get up to 75% of your donation back through tax credits. https://t.co/daI4ZHOyPW

#ableg #abpoli https://t.co/573lSNBbAZ",,2020-12-26T17:06:09.000Z,,55,0,2,18
44,1342798853129400320,"Khudai Khidmatgar Organisation Canada 🇨🇦 Volunteering on Christmas Day with Al-Qaim Charity, Free food Humber to the communities in Calgary.#COVID19AB 
Happy Holidays and Marry Christmas 🎄 
#khudaikidmatgarCanada @AimalWali @DrShamsUlHaq @BaachaKhanTrust https://t.co/nDgwRnoFgQ",,2020-12-26T11:46:09.000Z,{'place_id': '2a24460ae2d93f7b'},20,0,2,2
45,1342660956699049984,@Train4Patriots I have 3 Big Rock beer with Ralph Klein’s name on it . It was from a charity event in Calgary for the homeless foundation.,,2020-12-26T02:38:12.000Z,,2,0,0,0
46,1342657979695304704,"This is the #SpiritOfChristmas This is the meaning of #Christmas 

They have had even more emergencies come in. 

Please if you can help! 

#Calgary #Alberta #Canada #AlbertaCares #foodbank #FoodForAll #FoodSecurity #Toronto #Ottawa #Donate #Twitter #Share https://t.co/ka4qkhgDKe",,2020-12-26T02:26:22.000Z,,7,0,1,3
47,1342630208675979267,Christmas really is love in action. Thank you to the staff and volunteers for preparing Christmas dinner for the men at the house.And a huge Thank You to the Kelly family for your generous donation of the dinner. We are all so incredibly blessed and grateful. Merry Christmas #yyc https://t.co/fmapEFp5x2,,2020-12-26T00:36:01.000Z,,6,0,0,0
48,1342573518270054400,Donate what you can even $10 will go a long way. It is sad that in a province as well off as Alberta a family needs a Go Fund Me campaign to help pay for their daughter treatment. This is what #Alberta is turning into under Jason Kenney #UnCaringParty #UCP https://t.co/RnIcQaw6P8,,2020-12-25T20:50:45.000Z,,4,0,0,2
49,1342572919151464448,"@dory_smith I think it was an independent group out front in Calgary, sometimes for Charity. And Totem used to always have popcorn. https://t.co/NXrdjCfwbZ",,2020-12-25T20:48:22.000Z,,4,0,1,0
50,1342567050053611528,"""The church is not a group of people who believe all the same things; the church is a group of people caught up in the same story, with Jesus at the center,"" ~ Rachel Held Evans.
†
Support FLC
https://t.co/UmUFTbvH7V
†
#MakingFaithMatter #inspiration #inspirationalquotes #yyc https://t.co/8rYaLMSTe1",,2020-12-25T20:25:03.000Z,,1,0,0,0
51,1342560099076751360,"My wife and I have lived this pain for 20 years. If you’re able to, please donate through Andrew’s link and the Alberta Children’s Hospital at

https://t.co/esEkpfKguT https://t.co/i9qU1K0szp",,2020-12-25T19:57:25.000Z,,0,0,0,0
52,1342545904092524545,"On behalf of everyone at MEOW Foundation and MEOW Charity Thrift Shop, Jer wishes you and your loved ones a happy and peaceful holiday season, and a bright new year.

Thank you all for your support throughout 2020!

#yyc #yycnow #yycnews #christmas #christmas2020 #happyholidays https://t.co/nXD373Ixx5",,2020-12-25T19:01:01.000Z,,23,0,2,3
53,1342514478974427138,"Wishing you Happy Holidays from our family to yours. 

#MerryChristmas #merryxmas #xmas #Alberta #Charity #love #donate #philanthropy #Edmonton #Calgary #yeg #yyc #yeggers #yycbuzz #celebrate #happyholidays https://t.co/dotqaRf13Q",,2020-12-25T16:56:09.000Z,,1,0,0,1
54,1342509169597960193,"There are so many families hurting this Christmas. 

If you can, perhaps show this family a little support with a message of hope or a donation on their GoFundMe page linked in the article. #ableg #yeg

https://t.co/Znsue8OqPg",,2020-12-25T16:35:03.000Z,,27,3,1,5
55,1342489232120500226,"#KindnessMatters in every way, every day. #kindness #PositiveNews    https://t.co/lMBQ454QG1",,2020-12-25T15:15:49.000Z,,0,0,0,1
56,1342470522106310657,@Hell_Berta @GlobalCalgary @CTVCalgary @CBCCalgary @CBCEyeopener @citynewscalgary @APTNNews @calgaryherald @CalgaryFoodBank @nenshi Thank You so so much for doing this!!! We are going to be out and about in #Calgary today delivering some food to Seniors &amp; Families in #crisis this #Christmas2020 #Christmas 😊 Every Donation warms our hearts 🥰 and let’s us continue to do what we do!,,2020-12-25T14:01:29.000Z,,3,0,0,0
57,1342469665604448256,"@Hell_Berta @Crackmacs @scotthpayne @ampcalgary @CJAY92 @Country105_FM @paul_yyc @paulbrandt @jannarden @kdlang @merylyyc I don't have a ton of cash myself right now, but I can donate some",,2020-12-25T13:58:04.000Z,,3,0,1,0
58,1342469450738495488,"I believe that their other donation info is on the website https://t.co/g1E5Z2z5Qx

#Calgary can we #Help?
#Canada can we #Help?
#Alberta can we #Help?
#Ottawa can we #Help?
#Vancouver can we #Help?
#Toronto can we #Help?

#MerryXmas #AdoptaFamilyAtXmas #Montreal #FeedTheneedy",,2020-12-25T13:57:13.000Z,,0,0,1,0
59,1342467849286127616,"If you're on assistance in Alberta chances are you're not having Christmas because you have no money. If you're lucky you've received some charity so you at least have food on the table. Meanwhile Kenney's Klown Klub are dining in luxury. 
#KenneyResign #SawhneyResign 
#abpoli",,2020-12-25T13:50:51.000Z,,95,0,3,23
60,1342462413354909697,"@LanceReio Our donation email for etransfer is: 

Donations@HarvestHillsCaresCalgary.Ca

#AbDocsForPatients #CovidRelief #abhealth #AlbertaCares #alberta #Calgary",,2020-12-25T13:29:15.000Z,,0,0,1,0
61,1342369661250228224,@CalamityJayne4 Calamity do you have any idea of how much money the mannix bros give to charity’s in calgary,,2020-12-25T07:20:41.000Z,,0,0,0,0
62,1342364139490922498,"I PayPal'd some cash over and you should too. 

Please donate. Even $5 helps. 

#alberta #Calgary https://t.co/QOdLq6KqnT",,2020-12-25T06:58:45.000Z,,6,0,1,0
63,1342361400916680704,"If there is anyone that can help us with the last 3 emergencies that came in tonight it would make 2 families &amp; 1 seniors night!

We need $860.00 to be able to help everyone

#AbDocsForPatients #CovidRelief #abhealth #AlbertaCares #alberta #Calgary 

Donation info is on our site!",,2020-12-25T06:47:52.000Z,,19,6,6,12
64,1342349540494438401,"The Emma House family wishes everyone a safe and warm Christmas season and Happy New Year. 🌟☺️
#yyc #Christmas #charity https://t.co/dGrrbtp51e",,2020-12-25T06:00:44.000Z,,1,0,0,0
65,1342319302649769985,"The magic of Christmas is in the hearts of all of us ❤️
*Photo credit ichive user Prttyktty

#christmaseve #kindness #love #chivette #kcco #chivenation #kccocalgary #calgary #yyc #alberta #canada #thechive #thechivecalgary #kcco_calgary https://t.co/167DI2Laz0",,2020-12-25T04:00:35.000Z,,0,0,0,1
66,1342312876732678145,"@teevee_ceo @erinotoole @PierrePoilievre Is WE the only charity scandal? Would you like your $5,000 back? @CanRevAgency @franco_nomics   https://t.co/8bCMVUjUIN #cdnpoli #ableg #abpoli",,2020-12-25T03:35:03.000Z,,0,0,0,1
67,1342277116910469120,"Thank you @keepfischin! You’re donation will go towards one of the 6 🆘Emergencies🆘That came in to @HarvestHillsYYC over the past hour!!

#Calgary #YYC #Toronto #Ottawa #Canada #Alberta #AlbertaCares #CalgaryCares #CanadaCares #ChristmasEve #foodsecurity #MerryChristmas #FeedYYC https://t.co/KEO9kSqODV",,2020-12-25T01:12:57.000Z,,5,0,0,3
68,1342275060673859586,"@WCCanadian an ex of mine (downtown Toronto social justice warrior ... don't ask🤦‍♀️) was totally  gobsmacked when she found out that us racist redneck Alberta conservatives gave more to charity annually than any other province 

#WEXIT",,2020-12-25T01:04:47.000Z,,26,0,3,5
69,1342274025213612032,"During the pandemic, we have continued to provide support for our community. However, with distancing requirements &amp; new regulations, the delivery of every one of our programs was changed. This is why we need your support now more than ever. Donate today https://t.co/duecCyHEXD https://t.co/inYF6DeOJE",,2020-12-25T01:00:40.000Z,,0,0,0,0
70,1342239780676001794,"#MerryChristmas to all Christian friends and #HappyNewYear to everyone who is tired of 2020. May 2021 bring happiness, peace and prosperity to all ❤️. 

#yyc #friendship #diversity #Peace #kindness https://t.co/zIgkmhr408",,2020-12-24T22:44:35.000Z,,18,0,0,12
71,1342236056092086272,"TY @ServusCU 4 ur holiday donation 2day, the timing of ur gift feels significant &amp; meaningful as 2day we would have been at our Casino Fundraiser which was canceled. Community groups &amp; members like u give us hope &amp; possibility during these times. TY 4 the difference u make. #yyc https://t.co/xs4VI0fAOm",,2020-12-24T22:29:47.000Z,,4,0,0,0
72,1342221636062199808,It's never too late to donate to a local area food bank. Thank you to all the staff and volunteers at @CalgaryFoodBank and @vafbyyc #YYC #Calgary https://t.co/XcBYayR2OX,,2020-12-24T21:32:29.000Z,,8,0,2,1
73,1342220126733537280,Brad and his family put together a reverse advent calendar food box for the @CalgaryFoodBank Thank you to everyone who supported local area food banks during this holiday season. Your donation matters. #YYC #calgary #Supportlocal https://t.co/n74vabhALk,,2020-12-24T21:26:30.000Z,,1,0,0,0
